frame_number,timestamp_seconds,tracker_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y
21,0.6666666666666666,17,0,person,0.5080677270889282,90.82755279541016,434.1122131347656,156.0509033203125,590.3577880859375,123.43922805786133,512.2350006103516
21,0.6666666666666666,22,0,person,0.5058231353759766,274.28753662109375,350.58673095703125,326.652587890625,494.16998291015625,300.4700622558594,422.37835693359375
22,0.7,23,2,car,0.9171789884567261,1454.1304931640625,808.7947998046875,1919.219970703125,1025.3895263671875,1686.6752319335938,917.0921630859375
22,0.7,1,2,car,0.7569659948348999,1599.35302734375,238.20074462890625,1831.259765625,460.5621643066406,1715.306396484375,349.38145446777344
22,0.7,2,2,car,0.7455838322639465,1296.8626708984375,254.88665771484375,1514.5570068359375,469.90264892578125,1405.7098388671875,362.3946533203125
22,0.7,4,2,car,0.7362741231918335,1721.773681640625,34.96460723876953,1918.140380859375,245.79571533203125,1819.95703125,140.3801612854004
22,0.7,5,2,car,0.6852651238441467,1379.741943359375,82.63719177246094,1593.363037109375,288.09130859375,1486.552490234375,185.36425018310547
22,0.7,9,0,person,0.6521450281143188,1507.460693359375,488.92108154296875,1564.077392578125,669.7469482421875,1535.76904296875,579.3340148925781
22,0.7,6,0,person,0.6254597902297974,135.14149475097656,216.1150360107422,221.0274658203125,379.6793518066406,178.08448028564453,297.8971939086914
22,0.7,12,0,person,0.622872531414032,248.9666290283203,462.4135437011719,327.7276611328125,631.1063232421875,288.3471450805664,546.7599334716797
23,0.7333333333333333,23,2,car,0.9207371473312378,1236.2537841796875,809.2893676757812,1811.5543212890625,1022.0608520507812,1523.904052734375,915.6751098632812
23,0.7333333333333333,1,2,car,0.7801509499549866,1598.65966796875,237.90138244628906,1831.069580078125,463.4979248046875,1714.8646240234375,350.6996536254883
23,0.7333333333333333,4,2,car,0.7779805660247803,1722.6602783203125,35.42124938964844,1919.218505859375,247.4717559814453,1820.9393920898438,141.44650268554688
23,0.7333333333333333,24,0,person,0.6954901218414307,590.5505981445312,476.566650390625,671.2383422851562,661.75244140625,630.8944702148438,569.1595458984375
23,0.7333333333333333,2,2,car,0.681952714920044,1299.52880859375,255.77215576171875,1514.475341796875,465.19903564453125,1407.0020751953125,360.485595703125
23,0.7333333333333333,5,2,car,0.6749608516693115,1378.7691650390625,77.1939468383789,1595.5001220703125,289.32281494140625,1487.1346435546875,183.25838088989258
23,0.7333333333333333,6,0,person,0.6309676766395569,134.4964141845703,216.17083740234375,199.434814453125,380.35430908203125,166.96561431884766,298.2625732421875
23,0.7333333333333333,12,0,person,0.6188758015632629,254.01136779785156,462.00042724609375,329.50244140625,628.3955688476562,291.7569046020508,545.197998046875
23,0.7333333333333333,25,0,person,0.5476251244544983,31.82874298095703,541.850341796875,83.10395050048828,710.8880615234375,57.466346740722656,626.3692016601562
23,0.7333333333333333,8,2,car,0.5308079719543457,1017.6544189453125,193.68951416015625,1258.4505615234375,455.0935363769531,1138.052490234375,324.3915252685547
24,0.7666666666666667,23,2,car,0.9414634704589844,1004.9415893554688,804.1558227539062,1578.46875,1015.8250122070312,1291.7051696777344,909.9904174804688
24,0.7666666666666667,14,9,traffic light,0.8610426187515259,1798.545654296875,806.348876953125,1839.426025390625,913.1239013671875,1818.98583984375,859.7363891601562
24,0.7666666666666667,4,2,car,0.8102402091026306,1722.3607177734375,34.586334228515625,1919.1705322265625,247.16812133789062,1820.765625,140.87722778320312
24,0.7666666666666667,5,2,car,0.7691640853881836,1379.0672607421875,79.52072143554688,1593.150146484375,288.57415771484375,1486.1087036132812,184.0474395751953
24,0.7666666666666667,1,2,car,0.7343373894691467,1600.171142578125,237.96502685546875,1832.55322265625,459.8096008300781,1716.3621826171875,348.88731384277344
24,0.7666666666666667,2,2,car,0.6875461935997009,1301.4447021484375,255.0074462890625,1514.15869140625,470.8501281738281,1407.8016967773438,362.9287872314453
24,0.7666666666666667,6,0,person,0.6650809645652771,133.83706665039062,216.013916015625,198.42022705078125,380.11639404296875,166.12864685058594,298.0651550292969
24,0.7666666666666667,24,0,person,0.607291042804718,574.1820068359375,422.55596923828125,667.4387817382812,658.2841796875,620.8103942871094,540.4200744628906
24,0.7666666666666667,10,0,person,0.5869573354721069,1584.277587890625,483.5350341796875,1649.958251953125,668.4638671875,1617.117919921875,575.9994506835938
24,0.7666666666666667,25,0,person,0.5863009095191956,42.806095123291016,539.072021484375,100.93233489990234,713.2276611328125,71.86921501159668,626.1498413085938
24,0.7666666666666667,8,2,car,0.5850043296813965,1016.2908325195312,194.59300231933594,1257.682373046875,450.9331970214844,1136.9866027832031,322.76309967041016
24,0.7666666666666667,15,7,truck,0.581632673740387,677.853515625,284.2781677246094,942.1078491210938,521.1853637695312,809.9806823730469,402.7317657470703
25,0.8,23,2,car,0.9338399767875671,768.09375,799.1292114257812,1339.7633056640625,1012.6517944335938,1053.9285278320312,905.8905029296875
25,0.8,14,9,traffic light,0.8716540932655334,1798.5274658203125,807.186279296875,1839.1314697265625,912.8857421875,1818.8294677734375,860.0360107421875
25,0.8,4,2,car,0.7815951108932495,1722.362548828125,33.91630554199219,1919.200927734375,247.3509063720703,1820.78173828125,140.63360595703125
25,0.8,1,2,car,0.7281642556190491,1600.486083984375,239.01919555664062,1831.5791015625,459.10528564453125,1716.0325927734375,349.06224060058594
25,0.8,5,2,car,0.7157630920410156,1379.943603515625,84.41748046875,1592.715087890625,287.6452331542969,1486.329345703125,186.03135681152344
25,0.8,6,0,person,0.6531948447227478,134.57972717285156,215.96969604492188,198.89707946777344,379.7961730957031,166.7384033203125,297.8829345703125
25,0.8,12,0,person,0.6227152347564697,262.4495849609375,506.17095947265625,332.7673645019531,686.392333984375,297.6084747314453,596.2816467285156
25,0.8,25,0,person,0.6004640460014343,48.46849822998047,539.7420654296875,107.04547119140625,710.7091064453125,77.75698471069336,625.2255859375
25,0.8,8,2,car,0.5570434927940369,1016.3353271484375,193.28114318847656,1260.15869140625,461.11810302734375,1138.2470092773438,327.19962310791016
25,0.8,2,2,car,0.5261332988739014,1295.822998046875,255.1892852783203,1514.73583984375,487.66705322265625,1405.2794189453125,371.4281692504883
26,0.8333333333333334,23,2,car,0.9188605546951294,518.1976318359375,811.806884765625,1087.75244140625,1003.4461669921875,802.9750366210938,907.6265258789062
26,0.8333333333333334,14,9,traffic light,0.7951166033744812,1799.23046875,805.5635375976562,1839.7724609375,913.7576293945312,1819.50146484375,859.6605834960938
26,0.8333333333333334,4,2,car,0.7934824824333191,1724.46826171875,34.71002197265625,1919.132080078125,247.62355041503906,1821.8001708984375,141.16678619384766
26,0.8333333333333334,1,2,car,0.7254055142402649,1600.0799560546875,239.78125,1831.05908203125,457.8023986816406,1715.5695190429688,348.7918243408203
26,0.8333333333333334,5,2,car,0.7215895652770996,1380.2508544921875,82.20529174804688,1592.337646484375,287.4819030761719,1486.2942504882812,184.84359741210938
26,0.8333333333333334,12,0,person,0.6262222528457642,207.20347595214844,506.12359619140625,313.43560791015625,683.5562133789062,260.31954193115234,594.8399047851562
26,0.8333333333333334,6,0,person,0.6032747626304626,135.3636016845703,216.68861389160156,199.2861785888672,380.0629577636719,167.32489013671875,298.3757858276367
26,0.8333333333333334,8,2,car,0.5462800860404968,1019.362060546875,192.76235961914062,1259.075439453125,452.1823425292969,1139.21875,322.47235107421875
26,0.8333333333333334,15,2,car,0.5373616814613342,682.3676147460938,282.4355163574219,942.443115234375,511.9065856933594,812.4053649902344,397.1710510253906
27,0.8666666666666667,23,2,car,0.9129149913787842,263.6910095214844,792.1301879882812,830.1538696289062,999.2883911132812,546.9224395751953,895.7092895507812
27,0.8666666666666667,14,9,traffic light,0.8353749513626099,1798.460205078125,804.6822509765625,1839.22216796875,913.8101806640625,1818.8411865234375,859.2462158203125
27,0.8666666666666667,4,2,car,0.7988522052764893,1723.3802490234375,33.541786193847656,1919.2569580078125,247.2203369140625,1821.318603515625,140.38106155395508
27,0.8666666666666667,1,2,car,0.7906171679496765,1600.7493896484375,238.66375732421875,1831.6439208984375,459.7989807128906,1716.1966552734375,349.2313690185547
27,0.8666666666666667,5,2,car,0.7312065362930298,1380.7847900390625,83.771484375,1593.885009765625,283.5771484375,1487.3348999023438,183.67431640625
27,0.8666666666666667,8,2,car,0.5804783701896667,1017.9321899414062,193.33566284179688,1257.851806640625,454.0214538574219,1137.8919982910156,323.6785583496094
27,0.8666666666666667,26,0,person,0.5704197883605957,27.402969360351562,561.05224609375,84.87080383300781,747.275634765625,56.13688659667969,654.1639404296875
27,0.8666666666666667,2,2,car,0.5586195588111877,1285.3370361328125,255.29690551757812,1535.52783203125,479.8677978515625,1410.4324340820312,367.5823516845703
27,0.8666666666666667,24,0,person,0.5415164828300476,587.245361328125,421.7420654296875,657.146484375,606.8472290039062,622.1959228515625,514.2946472167969
27,0.8666666666666667,6,0,person,0.5325660109519958,135.79910278320312,216.50404357910156,200.05926513671875,380.7772521972656,167.92918395996094,298.6406478881836
28,0.9,23,2,car,0.8868077397346497,0.68316650390625,792.9830932617188,562.1689453125,995.3483276367188,281.4260559082031,894.1657104492188
28,0.9,14,9,traffic light,0.8092440366744995,1799.4912109375,806.0042724609375,1839.297607421875,913.87353515625,1819.3944091796875,859.9389038085938
28,0.9,5,2,car,0.7733463048934937,1379.591064453125,81.6917953491211,1594.882080078125,282.4020690917969,1487.236572265625,182.04693222045898
28,0.9,4,2,car,0.7709518074989319,1723.06103515625,33.379417419433594,1919.257568359375,246.5704345703125,1821.1593017578125,139.97492599487305
28,0.9,2,2,car,0.7381958365440369,1286.17333984375,255.25668334960938,1514.04150390625,470.9315185546875,1400.107421875,363.09410095214844
28,0.9,1,2,car,0.7304171919822693,1586.59912109375,237.32899475097656,1832.079833984375,460.7584228515625,1709.3394775390625,349.04370880126953
28,0.9,11,0,person,0.592862069606781,504.6347351074219,536.729736328125,604.5311279296875,738.8303833007812,554.5829315185547,637.7800598144531
28,0.9,8,2,car,0.5874592065811157,1016.1961669921875,192.79115295410156,1258.950439453125,460.66107177734375,1137.5733032226562,326.72611236572266
28,0.9,6,0,person,0.5613980889320374,135.7423095703125,216.78355407714844,201.38223266601562,379.166259765625,168.56227111816406,297.9749069213867
28,0.9,24,0,person,0.5584363341331482,579.1536254882812,411.66766357421875,652.6439208984375,588.9341430664062,615.8987731933594,500.3009033203125
29,0.9333333333333333,2,2,car,0.823835551738739,1286.679443359375,255.14077758789062,1513.9384765625,472.6376953125,1400.3089599609375,363.8892364501953
29,0.9333333333333333,4,2,car,0.7894582152366638,1723.0242919921875,33.960205078125,1919.1353759765625,246.703369140625,1821.079833984375,140.331787109375
29,0.9333333333333333,23,2,car,0.785191535949707,0.776275634765625,788.7793579101562,286.3223876953125,988.8901977539062,143.54933166503906,888.8347778320312
29,0.9333333333333333,5,2,car,0.7597050070762634,1379.604736328125,73.46282958984375,1593.289794921875,286.4799499511719,1486.447265625,179.9713897705078
29,0.9333333333333333,1,2,car,0.7335687279701233,1597.99951171875,237.843994140625,1832.1591796875,462.8193054199219,1715.079345703125,350.33164978027344
29,0.9333333333333333,14,9,traffic light,0.6713853478431702,1798.9940185546875,804.4883422851562,1839.6514892578125,913.6748657226562,1819.32275390625,859.0816040039062
29,0.9333333333333333,8,2,car,0.5920166969299316,1017.8243408203125,193.47216796875,1257.80419921875,447.02484130859375,1137.8142700195312,320.2485046386719
29,0.9333333333333333,6,0,person,0.529193639755249,135.32904052734375,217.4962921142578,200.35350036621094,382.6077575683594,167.84127044677734,300.0520248413086
30,0.9666666666666667,2,2,car,0.8544793128967285,1288.0484619140625,255.90335083007812,1514.8406982421875,472.212890625,1401.444580078125,364.05812072753906
30,0.9666666666666667,4,2,car,0.8063965439796448,1722.9462890625,33.99016571044922,1919.149658203125,247.04464721679688,1821.0479736328125,140.51740646362305
30,0.9666666666666667,5,2,car,0.7888573408126831,1379.84423828125,69.74427795410156,1593.982421875,288.15777587890625,1486.913330078125,178.9510269165039
30,0.9666666666666667,1,2,car,0.7216447591781616,1605.3834228515625,238.323486328125,1832.583251953125,457.69757080078125,1718.9833374023438,348.0105285644531
30,0.9666666666666667,8,2,car,0.5812118649482727,1017.8880615234375,192.83299255371094,1258.1817626953125,448.41387939453125,1138.034912109375,320.6234359741211
30,0.9666666666666667,25,0,person,0.5770096778869629,90.80888366699219,524.7257080078125,172.3302001953125,693.78173828125,131.56954193115234,609.2537231445312
30,0.9666666666666667,6,0,person,0.5742253661155701,135.81024169921875,218.1401824951172,199.65357971191406,382.197021484375,167.7319107055664,300.1686019897461
30,0.9666666666666667,10,0,person,0.5723642706871033,1554.4302978515625,436.7956237792969,1631.9154052734375,592.32177734375,1593.1728515625,514.5587005615234
31,1.0,2,2,car,0.8468363285064697,1287.562255859375,255.83206176757812,1515.380615234375,472.017333984375,1401.471435546875,363.92469787597656
31,1.0,4,2,car,0.8008551001548767,1723.65966796875,33.68934631347656,1919.121826171875,246.9983367919922,1821.3907470703125,140.34384155273438
31,1.0,1,2,car,0.7216635346412659,1604.1829833984375,238.09066772460938,1832.345947265625,473.5370178222656,1718.2644653320312,355.8138427734375
31,1.0,5,2,car,0.6811189651489258,1380.3804931640625,81.67449951171875,1593.2802734375,285.962890625,1486.8303833007812,183.81869506835938
31,1.0,28,0,person,0.6525954604148865,593.7085571289062,560.2496337890625,700.9646606445312,758.6713256835938,647.3366088867188,659.4604797363281
31,1.0,11,0,person,0.5921420454978943,509.19049072265625,573.3173217773438,584.77294921875,749.3426513671875,546.9817199707031,661.3299865722656
31,1.0,8,2,car,0.5637504458427429,1018.4154052734375,193.60894775390625,1259.857666015625,446.1251220703125,1139.1365356445312,319.8670349121094
31,1.0,25,0,person,0.5603880882263184,122.85134887695312,520.6371459960938,172.63873291015625,691.56494140625,147.7450408935547,606.1010437011719
31,1.0,27,0,person,0.5427409410476685,55.775115966796875,551.0447387695312,148.8439178466797,733.8935546875,102.30951690673828,642.4691467285156
31,1.0,6,0,person,0.5139784216880798,136.71958923339844,218.0790252685547,198.79788208007812,380.79595947265625,167.75873565673828,299.43749237060547
31,1.0,7,1,bicycle,0.5069435238838196,1676.9681396484375,633.39306640625,1821.439453125,754.7265625,1749.2037963867188,694.059814453125
32,1.0333333333333334,2,2,car,0.8537574410438538,1286.3836669921875,255.25497436523438,1514.8172607421875,473.5068054199219,1400.6004638671875,364.3808898925781
32,1.0333333333333334,4,2,car,0.8106653094291687,1722.7825927734375,33.813812255859375,1919.1485595703125,247.8307342529297,1820.965576171875,140.82227325439453
32,1.0333333333333334,14,9,traffic light,0.7295421957969666,1798.01953125,806.2630004882812,1839.469482421875,912.8618774414062,1818.7445068359375,859.5624389648438
32,1.0333333333333334,5,2,car,0.7240046262741089,1380.95556640625,84.718505859375,1593.490966796875,285.0882568359375,1487.2232666015625,184.90338134765625
32,1.0333333333333334,25,0,person,0.6570578813552856,111.12052917480469,543.7410888671875,172.10430908203125,722.457763671875,141.61241912841797,633.0994262695312
32,1.0333333333333334,8,2,car,0.6026458740234375,1010.4710693359375,193.01087951660156,1259.5321044921875,443.60504150390625,1135.0015869140625,318.3079605102539
32,1.0333333333333334,13,2,car,0.5305289030075073,1503.8038330078125,1.8138427734375,1704.3028564453125,112.0950927734375,1604.0533447265625,56.9544677734375
33,1.0666666666666667,2,2,car,0.8505573868751526,1285.279541015625,255.36886596679688,1515.5615234375,473.63397216796875,1400.4205322265625,364.5014190673828
33,1.0666666666666667,4,2,car,0.8124386668205261,1723.537353515625,34.394874572753906,1919.1309814453125,247.16793823242188,1821.3341674804688,140.7814064025879
33,1.0666666666666667,5,2,car,0.752387285232544,1380.166015625,84.53750610351562,1593.5771484375,285.36431884765625,1486.87158203125,184.95091247558594
33,1.0666666666666667,14,9,traffic light,0.7078535556793213,1798.297119140625,805.4635620117188,1839.577880859375,913.3357543945312,1818.9375,859.399658203125
33,1.0666666666666667,8,2,car,0.6929433941841125,1019.8857421875,193.1582794189453,1258.9691162109375,448.41357421875,1139.4274291992188,320.78592681884766
33,1.0666666666666667,1,2,car,0.6585607528686523,1600.3428955078125,238.29983520507812,1840.5274658203125,474.046142578125,1720.4351806640625,356.17298889160156
33,1.0666666666666667,13,2,car,0.5694215297698975,1503.716796875,1.6150703430175781,1704.0750732421875,112.21051025390625,1603.8959350585938,56.912790298461914
33,1.0666666666666667,25,0,person,0.5164186358451843,125.74516296386719,539.608154296875,210.89303588867188,719.798095703125,168.31909942626953,629.703125
34,1.1,2,2,car,0.8083261847496033,1284.964111328125,255.84027099609375,1514.917724609375,471.17193603515625,1399.94091796875,363.506103515625
34,1.1,4,2,car,0.7804934978485107,1723.373291015625,33.39777374267578,1919.23681640625,246.75125122070312,1821.3050537109375,140.07451248168945
34,1.1,1,2,car,0.7676411867141724,1599.380126953125,237.6768035888672,1837.5948486328125,463.26934814453125,1718.4874877929688,350.4730758666992
34,1.1,5,2,car,0.7645537257194519,1379.8868408203125,82.86195373535156,1593.696533203125,286.051513671875,1486.7916870117188,184.45673370361328
34,1.1,8,2,car,0.7143185138702393,1019.0211181640625,193.33795166015625,1258.8804931640625,450.1697998046875,1138.9508056640625,321.7538757324219
34,1.1,9,0,person,0.702832043170929,1520.313232421875,471.8418273925781,1575.247314453125,644.7987060546875,1547.7802734375,558.3202667236328
34,1.1,14,9,traffic light,0.6342809796333313,1799.294677734375,805.0341796875,1839.520751953125,913.2802734375,1819.40771484375,859.1572265625
34,1.1,24,0,person,0.5714402198791504,565.9609375,324.6282958984375,638.1761474609375,503.7085876464844,602.0685424804688,414.16844177246094
34,1.1,11,0,person,0.5347456336021423,447.3252868652344,575.4200439453125,533.3475341796875,761.6885986328125,490.33641052246094,668.5543212890625
35,1.1333333333333333,2,2,car,0.8351359963417053,1285.209228515625,255.59133911132812,1515.9290771484375,471.55938720703125,1400.5691528320312,363.5753631591797
35,1.1333333333333333,1,2,car,0.7662088871002197,1598.99609375,238.55580139160156,1827.54736328125,460.8875732421875,1713.271728515625,349.72168731689453
35,1.1333333333333333,8,2,car,0.754431426525116,1018.9058837890625,193.3477020263672,1259.00927734375,446.90997314453125,1138.9575805664062,320.1288375854492
35,1.1333333333333333,4,2,car,0.7533016800880432,1722.99755859375,33.73766326904297,1919.1925048828125,246.75930786132812,1821.0950317382812,140.24848556518555
35,1.1333333333333333,5,2,car,0.7219666838645935,1379.5703125,82.40299987792969,1593.76904296875,286.783447265625,1486.669677734375,184.59322357177734
36,1.1666666666666667,2,2,car,0.8034715056419373,1284.79541015625,255.6688232421875,1513.73828125,470.4370422363281,1399.266845703125,363.0529327392578
36,1.1666666666666667,8,2,car,0.7876740097999573,1018.2548828125,193.7296600341797,1259.091552734375,449.54132080078125,1138.6732177734375,321.63549041748047
36,1.1666666666666667,4,2,car,0.7587653994560242,1722.9312744140625,33.910423278808594,1919.2313232421875,246.8114776611328,1821.081298828125,140.3609504699707
36,1.1666666666666667,1,2,car,0.7494730949401855,1600.022216796875,238.33489990234375,1830.556396484375,459.9540710449219,1715.289306640625,349.1444854736328
36,1.1666666666666667,5,2,car,0.7336999177932739,1378.793701171875,83.77713012695312,1592.8956298828125,285.24658203125,1485.8446655273438,184.51185607910156
37,1.2,2,2,car,0.8456524014472961,1286.726318359375,256.24896240234375,1516.034423828125,469.4366455078125,1401.38037109375,362.8428039550781
37,1.2,1,2,car,0.7645156383514404,1600.2945556640625,239.0397491455078,1832.5286865234375,461.028564453125,1716.41162109375,350.0341567993164
37,1.2,4,2,car,0.7609691619873047,1722.692138671875,33.427825927734375,1919.25439453125,246.67149353027344,1820.9732666015625,140.0496597290039
37,1.2,8,2,car,0.7520129084587097,1018.522705078125,193.58482360839844,1259.2042236328125,445.74310302734375,1138.8634643554688,319.6639633178711
37,1.2,5,2,car,0.7461329102516174,1378.87255859375,83.33800506591797,1593.626953125,286.7193298339844,1486.249755859375,185.02866744995117
37,1.2,24,0,person,0.5574836134910583,574.5419921875,277.2330322265625,652.514404296875,461.1112976074219,613.5281982421875,369.1721649169922
37,1.2,30,2,car,0.5337558388710022,1124.572265625,37.73194885253906,1352.7667236328125,247.17495727539062,1238.6694946289062,142.45345306396484
37,1.2,14,9,traffic light,0.5181602239608765,1799.09765625,805.5443115234375,1840.159423828125,913.2908935546875,1819.6285400390625,859.4176025390625
38,1.2333333333333334,2,2,car,0.8707874417304993,1287.542236328125,255.88909912109375,1515.83544921875,473.8724670410156,1401.6888427734375,364.8807830810547
38,1.2333333333333334,4,2,car,0.7750431299209595,1723.980712890625,34.06647491455078,1919.261474609375,247.82534790039062,1821.62109375,140.9459114074707
38,1.2333333333333334,9,0,person,0.7736348509788513,1470.955810546875,530.9804077148438,1583.802978515625,732.42919921875,1527.37939453125,631.7048034667969
38,1.2333333333333334,1,2,car,0.7654657959938049,1600.09619140625,238.4931640625,1832.270263671875,459.9399719238281,1716.1832275390625,349.21656799316406
38,1.2333333333333334,5,2,car,0.764022707939148,1380.279541015625,84.1006851196289,1594.18408203125,288.2349853515625,1487.2318115234375,186.1678352355957
38,1.2333333333333334,8,2,car,0.7501132488250732,1019.244384765625,193.51441955566406,1259.5489501953125,444.3366394042969,1139.3966674804688,318.92552947998047
38,1.2333333333333334,14,9,traffic light,0.7032323479652405,1799.916015625,806.9313354492188,1839.29833984375,913.6593017578125,1819.607177734375,860.2953186035156
38,1.2333333333333334,15,2,car,0.5688960552215576,682.986083984375,279.9720764160156,942.655029296875,518.561279296875,812.820556640625,399.2666778564453
38,1.2333333333333334,13,2,car,0.5234215259552002,1504.52392578125,0.8963699340820312,1705.1942138671875,113.4188461303711,1604.8590698242188,57.15760803222656
38,1.2333333333333334,24,0,person,0.5039636492729187,583.5382690429688,267.2098083496094,653.1434326171875,440.819091796875,618.3408508300781,354.0144500732422
39,1.2666666666666666,2,2,car,0.8393839001655579,1287.4420166015625,257.3249206542969,1515.1483154296875,470.17364501953125,1401.295166015625,363.74928283691406
39,1.2666666666666666,31,0,person,0.7925494313240051,928.3079223632812,6.91790771484375,1017.6608276367188,176.61941528320312,972.984375,91.76866149902344
39,1.2666666666666666,4,2,car,0.766025722026825,1723.467041015625,33.80479431152344,1919.25439453125,247.086669921875,1821.3607177734375,140.44573211669922
39,1.2666666666666666,1,2,car,0.7570833563804626,1600.012939453125,239.15167236328125,1830.378662109375,457.99127197265625,1715.19580078125,348.57147216796875
39,1.2666666666666666,5,2,car,0.7559879422187805,1379.205078125,83.48529052734375,1593.9912109375,287.4035339355469,1486.59814453125,185.4444122314453
39,1.2666666666666666,8,2,car,0.7397298812866211,1019.2402954101562,193.41128540039062,1259.593994140625,444.8279113769531,1139.4171447753906,319.1195983886719
39,1.2666666666666666,14,9,traffic light,0.6408475041389465,1799.592529296875,805.377685546875,1838.947509765625,913.59375,1819.27001953125,859.4857177734375
39,1.2666666666666666,9,0,person,0.624801754951477,1458.783935546875,528.2239379882812,1521.011474609375,733.163818359375,1489.897705078125,630.6938781738281
39,1.2666666666666666,24,0,person,0.5531739592552185,565.846435546875,253.326416015625,640.0211791992188,442.58441162109375,602.9338073730469,347.9554138183594
39,1.2666666666666666,27,0,person,0.5517529845237732,67.1761703491211,569.7702026367188,142.82725524902344,746.7498779296875,105.00171279907227,658.2600402832031
39,1.2666666666666666,15,2,car,0.5455108284950256,681.2950439453125,282.77056884765625,942.0580444335938,518.1576538085938,811.6765441894531,400.464111328125
39,1.2666666666666666,13,2,car,0.5201930999755859,1504.09814453125,0.7861061096191406,1705.03173828125,112.33181762695312,1604.56494140625,56.55896186828613
40,1.3,2,2,car,0.859021008014679,1287.9781494140625,256.7851867675781,1515.13916015625,470.52392578125,1401.5586547851562,363.65455627441406
40,1.3,5,2,car,0.7749300599098206,1379.688720703125,84.99095153808594,1593.234619140625,285.9344787597656,1486.461669921875,185.46271514892578
40,1.3,8,2,car,0.7741277813911438,1019.71240234375,192.98707580566406,1259.371337890625,444.7162170410156,1139.5418701171875,318.85164642333984
40,1.3,14,9,traffic light,0.7605009078979492,1799.9197998046875,805.6549072265625,1838.9761962890625,913.751953125,1819.447998046875,859.7034301757812
40,1.3,1,2,car,0.7590702176094055,1601.8970947265625,237.74832153320312,1829.7176513671875,458.42559814453125,1715.807373046875,348.0869598388672
40,1.3,4,2,car,0.7566475868225098,1723.0177001953125,33.69202423095703,1919.2489013671875,246.7393341064453,1821.13330078125,140.21567916870117
40,1.3,31,0,person,0.6713843941688538,909.0452880859375,13.057868957519531,980.389404296875,180.60699462890625,944.7173461914062,96.83243179321289
40,1.3,24,0,person,0.6481785774230957,553.9547119140625,234.0271453857422,629.8513793945312,415.993896484375,591.9030456542969,325.0105209350586
40,1.3,15,2,car,0.6024216413497925,691.1488037109375,281.724853515625,942.41015625,516.8502197265625,816.7794799804688,399.28753662109375
40,1.3,13,2,car,0.511216402053833,1504.51416015625,0.6960639953613281,1705.287109375,112.12657165527344,1604.900634765625,56.41131782531738
41,1.3333333333333333,33,2,car,0.8548557758331299,0.85400390625,899.53271484375,446.1361999511719,1077.0992431640625,223.49510192871094,988.3159790039062
41,1.3333333333333333,32,2,car,0.8239253163337708,0.0,715.06640625,514.6475830078125,895.7276000976562,257.32379150390625,805.3970031738281
41,1.3333333333333333,2,2,car,0.8192254304885864,1287.1226806640625,256.92041015625,1514.489501953125,469.1283874511719,1400.8060913085938,363.02439880371094
41,1.3333333333333333,14,9,traffic light,0.8183112144470215,1799.2276611328125,806.0784912109375,1838.9849853515625,913.510498046875,1819.1063232421875,859.7944946289062
41,1.3333333333333333,31,0,person,0.7735271453857422,871.6700439453125,24.526748657226562,947.5911865234375,193.87445068359375,909.630615234375,109.20059967041016
41,1.3333333333333333,8,2,car,0.7565624117851257,1019.4039306640625,192.93516540527344,1258.5125732421875,445.9466552734375,1138.958251953125,319.44091033935547
41,1.3333333333333333,1,2,car,0.7514067888259888,1583.9124755859375,238.28073120117188,1830.1571044921875,460.8822326660156,1707.0347900390625,349.58148193359375
41,1.3333333333333333,4,2,car,0.742171585559845,1723.178466796875,33.25181579589844,1919.2294921875,247.049072265625,1821.2039794921875,140.15044403076172
41,1.3333333333333333,5,2,car,0.733542263507843,1379.36181640625,83.83346557617188,1593.91162109375,285.5602111816406,1486.63671875,184.69683837890625
41,1.3333333333333333,24,0,person,0.5751264691352844,541.923583984375,224.33079528808594,612.175537109375,407.15447998046875,577.049560546875,315.74263763427734
41,1.3333333333333333,26,0,person,0.5447896122932434,36.72889709472656,574.16650390625,88.53623962402344,746.73828125,62.632568359375,660.452392578125
41,1.3333333333333333,9,0,person,0.507048487663269,1470.7822265625,525.0670166015625,1538.56494140625,699.4453125,1504.673583984375,612.2561645507812
42,1.3666666666666667,2,2,car,0.822264552116394,1285.4915771484375,256.0648498535156,1514.4169921875,469.5522766113281,1399.9542846679688,362.8085632324219
42,1.3666666666666667,14,9,traffic light,0.8061437606811523,1799.652587890625,807.0492553710938,1839.280029296875,913.6503295898438,1819.46630859375,860.3497924804688
42,1.3666666666666667,1,2,car,0.8003779649734497,1600.0946044921875,238.63829040527344,1830.6551513671875,458.61871337890625,1715.3748779296875,348.62850189208984
42,1.3666666666666667,4,2,car,0.7480044364929199,1722.7071533203125,33.17388153076172,1919.2620849609375,246.74234008789062,1820.984619140625,139.95811080932617
42,1.3666666666666667,8,2,car,0.7403997182846069,1018.3826904296875,193.3956298828125,1258.8419189453125,450.4510498046875,1138.6123046875,321.92333984375
42,1.3666666666666667,31,0,person,0.7138747572898865,855.898681640625,31.624723434448242,921.287109375,201.93975830078125,888.5928955078125,116.78224086761475
42,1.3666666666666667,5,2,car,0.7132022380828857,1378.53662109375,84.34341430664062,1593.030517578125,285.2124938964844,1485.7835693359375,184.7779541015625
42,1.3666666666666667,24,0,person,0.5863940119743347,524.600341796875,204.88385009765625,599.87109375,387.30364990234375,562.2357177734375,296.09375
